730 3.164087e-03 2.254790e-03 1.489332e-03 1.065634e-03 7.170745e-04 5.144718e-04 7.480378e-04 5.366103e-04 1.644317e-03 1.176024e-03
740 3.161367e-03 2.252749e-03 1.454925e-03 1.035648e-03 6.905467e-04 4.910730e-04 7.208957e-04 5.126852e-04 1.610047e-03 1.146215e-03
750 3.158562e-03 2.251130e-03 1.406378e-03 1.005533e-03 6.539062e-04 4.680604e-04 6.833696e-04 4.891326e-04 1.561517e-03 1.116165e-03
760 3.156339e-03 2.249573e-03 1.361979e-03 9.800417e-04 6.216109e-04 4.495345e-04 6.502342e-04 4.701218e-04 1.516850e-03 1.090525e-03
770 3.154110e-03 2.247703e-03 1.302768e-03 9.356658e-04 5.800777e-04 4.184780e-04 6.075488e-04 4.381960e-04 1.456889e-03 1.045591e-03
780 3.152595e-03 2.246516e-03 1.251738e-03 8.906447e-04 5.455089e-04 3.876826e-04 5.719665e-04 4.065146e-04 1.404861e-03 9.997576e-04
790 3.150729e-03 2.245292e-03 1.197393e-03 8.555228e-04 5.110754e-04 3.653291e-04 5.364041e-04 3.834341e-04 1.348821e-03 9.635639e-04
800 3.149185e-03 2.244308e-03 1.143613e-03 8.236851e-04 4.780598e-04 3.457689e-04 5.022638e-04 3.632056e-04 1.292983e-03 9.305305e-04
810 3.147725e-03 2.243145e-03 1.091540e-03 7.847225e-04 4.473138e-04 3.228281e-04 4.704168e-04 3.394362e-04 1.238491e-03 8.897654e-04
820 3.146636e-03 2.242245e-03 1.051864e-03 7.480882e-04 4.242613e-04 3.014188e-04 4.465287e-04 3.172577e-04 1.196782e-03 8.512904e-04
830 3.145566e-03 2.241624e-03 1.016059e-03 7.287448e-04 4.042298e-04 2.903674e-04 4.257327e-04 3.057982e-04 1.158883e-03 8.308760e-04
840 3.144429e-03 2.240816e-03 9.781387e-04 7.024235e-04 3.833963e-04 2.761556e-04 4.040895e-04 2.910173e-04 1.118571e-03 8.028440e-04
850 3.143299e-03 2.239959e-03 9.450022e-04 6.753066e-04 3.652024e-04 2.613113e-04 3.851939e-04 2.755972e-04 1.083281e-03 7.739591e-04
860 3.141819e-03 2.238810e-03 9.082765e-04 6.462716e-04 3.450518e-04 2.453575e-04 3.642705e-04 2.590329e-04 1.044107e-03 7.429952e-04
870 3.140434e-03 2.237848e-03 8.777494e-04 6.264520e-04 3.290383e-04 2.347654e-04 3.476031e-04 2.480201e-04 1.011303e-03 7.217510e-04
880 3.138265e-03 2.236581e-03 8.375609e-04 6.028038e-04 3.081982e-04 2.225046e-04 3.259031e-04 2.352524e-04 9.679839e-04 6.962691e-04
890 3.136085e-03 2.235069e-03 8.056494e-04 5.780700e-04 2.919822e-04 2.100828e-04 3.090023e-04 2.222968e-04 9.334416e-04 6.694599e-04
900 3.133163e-03 2.232806e-03 7.703239e-04 5.497813e-04 2.744233e-04 1.960206e-04 2.906827e-04 2.076250e-04 8.950374e-04 6.387101e-04
910 3.129644e-03 2.230030e-03 7.373342e-04 5.240001e-04 2.581451e-04 1.831792e-04 2.736952e-04 1.942312e-04 8.590909e-04 6.106550e-04
920 3.126036e-03 2.228173e-03 7.065913e-04 5.082180e-04 2.438387e-04 1.758358e-04 2.587180e-04 1.865431e-04 8.252830e-04 5.933022e-04
930 3.119852e-03 2.224099e-03 6.659273e-04 4.799457e-04 2.249583e-04 1.627597e-04 2.389553e-04 1.728521e-04 7.804827e-04 5.621472e-04
940 3.115007e-03 2.219569e-03 6.391567e-04 4.545511e-04 2.129974e-04 1.513298e-04 2.264107e-04 1.608693e-04 7.507930e-04 5.340147e-04
950 3.108394e-03 2.215012e-03 6.077619e-04 4.330763e-04 1.993614e-04 1.419350e-04 2.120895e-04 1.510065e-04 7.157945e-04 5.100983e-04
960 3.102486e-03 2.211863e-03 5.842123e-04 4.204495e-04 1.892529e-04 1.365034e-04 2.014679e-04 1.452996e-04 6.894687e-04 4.959910e-04
970 3.093790e-03 2.205897e-03 5.547396e-04 3.989123e-04 1.767667e-04 1.275138e-04 1.883407e-04 1.358398e-04 6.564272e-04 4.718029e-04
980 3.085839e-03 2.198823e-03 5.320696e-04 3.786512e-04 1.672095e-04 1.189229e-04 1.782913e-04 1.268094e-04 6.309719e-04 4.490717e-04
990 3.075654e-03 2.191794e-03 5.065803e-04 3.613956e-04 1.568243e-04 1.118336e-04 1.673516e-04 1.193450e-04 6.021904e-04 4.296102e-04
1000 3.063892e-03 2.184939e-03 4.812865e-04 3.462781e-04 1.468181e-04 1.058333e-04 1.567950e-04 1.130157e-04 5.734868e-04 4.124656e-04
1010 3.050818e-03 2.176939e-03 4.573113e-04 3.306853e-04 1.373543e-04 9.976515e-05 1.468111e-04 1.066084e-04 5.462448e-04 3.947189e-04
1020 3.037909e-03 2.165198e-03 4.368466e-04 3.119050e-04 1.292657e-04 9.237036e-05 1.382794e-04 9.880676e-05 5.229813e-04 3.733602e-04
1030 3.025616e-03 2.155938e-03 4.195211e-04 2.988202e-04 1.226272e-04 8.726953e-05 1.312652e-04 9.342245e-05 5.031917e-04 3.584511e-04
1040 3.010631e-03 2.147677e-03 4.007448e-04 2.884012e-04 1.154736e-04 8.327612e-05 1.237048e-04 8.920333e-05 4.817173e-04 3.465461e-04
1050 2.991984e-03 2.134639e-03 3.802660e-04 2.736515e-04 1.079256e-04 7.787008e-05 1.157130e-04 8.347738e-05 4.581765e-04 3.295806e-04
1060 2.975474e-03 2.121137e-03 3.640997e-04 2.603644e-04 1.018164e-04 7.290972e-05 1.092541e-04 7.822950e-05 4.396511e-04 3.143280e-04
1070 2.966160e-03 2.113466e-03 3.556560e-04 2.532923e-04 9.865024e-05 7.018116e-05 1.059050e-04 7.534775e-05 4.299646e-04 3.062497e-04
1080 2.952557e-03 2.106186e-03 3.441640e-04 2.469591e-04 9.440996e-05 6.785198e-05 1.014154e-04 7.288118e-05 4.167519e-04 2.989651e-04
1090 2.940086e-03 2.097130e-03 3.341399e-04 2.398055e-04 9.054587e-05 6.518166e-05 9.733324e-05 7.005545e-05 4.053061e-04 2.907557e-04
1100 2.926975e-03 2.085759e-03 3.242607e-04 2.311410e-04 8.678951e-05 6.187914e-05 9.336119e-05 6.656378e-05 3.940091e-04 2.808513e-04
1110 2.916699e-03 2.078030e-03 3.166641e-04 2.253751e-04 8.376783e-05 5.954538e-05 9.017270e-05 6.410333e-05 3.853916e-04 2.743293e-04
1120 2.906414e-03 2.072477e-03 3.094554e-04 2.213642e-04 8.097479e-05 5.798739e-05 8.722063e-05 6.245686e-05 3.771877e-04 2.697665e-04
1130 2.892370e-03 2.062674e-03 2.998578e-04 2.146869e-04 7.717567e-05 5.534559e-05 8.320812e-05 5.966675e-05 3.663186e-04 2.622025e-04
1140 2.880892e-03 2.054519e-03 2.923376e-04 2.094095e-04 7.423440e-05 5.333575e-05 8.009858e-05 5.753918e-05 3.577983e-04 2.561947e-04
1150 2.867412e-03 2.043141e-03 2.837395e-04 2.021054e-04 7.086589e-05 5.046761e-05 7.653650e-05 5.450659e-05 3.480736e-04 2.479366e-04
1160 2.858716e-03 2.037716e-03 2.782773e-04 1.985412e-04 6.872971e-05 4.902711e-05 7.427662e-05 5.298521e-05 3.419030e-04 2.439328e-04
1170 2.846520e-03 2.031195e-03 2.706269e-04 1.945565e-04 6.570648e-05 4.748793e-05 7.107878e-05 5.135545e-05 3.332916e-04 2.394272e-04
1180 2.832582e-03 2.019077e-03 2.619948e-04 1.871258e-04 6.232357e-05 4.458821e-05 6.749727e-05 4.828506e-05 3.235842e-04 2.310613e-04
1190 2.811981e-03 2.003609e-03 2.501237e-04 1.780706e-04 5.790254e-05 4.119225e-05 6.280285e-05 4.468038e-05 3.101460e-04 2.208231e-04
1200 2.788727e-03 1.990346e-03 2.380814e-04 1.710183e-04 5.371962e-05 3.870928e-05 5.834441e-05 4.203577e-05 2.963756e-04 2.127760e-04
1210 2.756134e-03 1.970460e-03 2.231267e-04 1.617049e-04 4.886771e-05 3.565932e-05 5.315474e-05 3.877477e-05 2.790933e-04 2.020306e-04
1220 2.725645e-03 1.946231e-03 2.104594e-04 1.515337e-04 4.492843e-05 3.249175e-05 4.893309e-05 3.538010e-05 2.643491e-04 1.901967e-04
1230 2.692780e-03 1.918334e-03 1.985168e-04 1.412819e-04 4.145467e-05 2.948544e-05 4.519799e-05 3.214903e-05 2.502922e-04 1.781451e-04
1240 2.654178e-03 1.892749e-03 1.859752e-04 1.328572e-04 3.794676e-05 2.710699e-05 4.141999e-05 2.958880e-05 2.354189e-04 1.681680e-04
1250 2.613134e-03 1.871175e-03 1.744570e-04 1.266631e-04 3.492153e-05 2.547587e-05 3.815190e-05 2.782670e-05 2.216081e-04 1.607481e-04
1260 2.545674e-03 1.820119e-03 1.581977e-04 1.140496e-04 3.083227e-05 2.229356e-05 3.372674e-05 2.438308e-05 2.019361e-04 1.455028e-04
1270 2.496708e-03 1.778223e-03 1.480265e-04 1.053003e-04 2.836979e-05 2.016835e-05 3.105807e-05 2.208030e-05 1.895287e-04 1.348358e-04
1280 2.420960e-03 1.730356e-03 1.346708e-04 9.672517e-05 2.530229e-05 1.818141e-05 2.772549e-05 1.992272e-05 1.730754e-04 1.242857e-04
1290 2.346788e-03 1.687310e-03 1.235227e-04 9.006305e-05 2.283211e-05 1.670200e-05 2.503800e-05 1.831312e-05 1.592345e-04 1.160223e-04
1300 2.262193e-03 1.622883e-03 1.126512e-04 8.158765e-05 2.051162e-05 1.489703e-05 2.250924e-05 1.634560e-05 1.456340e-04 1.054222e-04
1310 2.175739e-03 1.549990e-03 1.029035e-04 7.328772e-05 1.845930e-05 1.314518e-05 2.027214e-05 1.443625e-05 1.333870e-04 9.499929e-05
1320 2.126650e-03 1.518817e-03 9.793577e-05 7.006767e-05 1.743868e-05 1.247026e-05 1.915835e-05 1.370061e-05 1.271155e-04 9.094473e-05
1330 2.047546e-03 1.469080e-03 9.051773e-05 6.536653e-05 1.591900e-05 1.151265e-05 1.750014e-05 1.265529e-05 1.177346e-04 8.499670e-05
1340 1.977679e-03 1.418379e-03 8.450221e-05 6.096565e-05 1.469618e-05 1.062177e-05 1.616556e-05 1.168269e-05 1.101100e-04 7.941692e-05
1350 1.889248e-03 1.347949e-03 7.753650e-05 5.538170e-05 1.329898e-05 9.503907e-06 1.463977e-05 1.046178e-05 1.012551e-04 7.231759e-05
1360 1.810100e-03 1.290677e-03 7.188835e-05 5.123886e-05 1.219565e-05 8.682987e-06 1.343321e-05 9.564824e-06 9.404302e-05 6.703731e-05
1370 1.714509e-03 1.233244e-03 6.565641e-05 4.746083e-05 1.100249e-05 7.959947e-06 1.212710e-05 8.773292e-06 8.605649e-05 6.219607e-05
1380 1.634464e-03 1.175617e-03 6.082153e-05 4.394882e-05 1.008727e-05 7.296965e-06 1.112474e-05 8.047034e-06 7.984567e-05 5.768373e-05
1390 1.545991e-03 1.114477e-03 5.583710e-05 4.048497e-05 9.155986e-06 6.653917e-06 1.010411e-05 7.341990e-06 7.342719e-05 5.322053e-05
1400 1.481555e-03 1.054206e-03 5.235451e-05 3.721664e-05 8.500461e-06 6.039114e-06 9.386096e-06 6.668553e-06 6.894408e-05 4.901310e-05
1410 1.403035e-03 1.003555e-03 4.838309e-05 3.463041e-05 7.773467e-06 5.560899e-06 8.588512e-06 6.144224e-06 6.381132e-05 4.567484e-05
1420 1.337536e-03 9.639937e-04 4.518482e-05 3.270147e-05 7.185745e-06 5.208899e-06 7.943920e-06 5.757995e-06 5.967801e-05 4.317993e-05
1430 1.276556e-03 9.194547e-04 4.231086e-05 3.061127e-05 6.660550e-06 4.831609e-06 7.367721e-06 5.343752e-06 5.596031e-05 4.047201e-05
1440 1.208166e-03 8.594255e-04 3.916849e-05 2.784194e-05 6.084585e-06 4.322607e-06 6.735930e-06 4.785510e-06 5.189630e-05 3.689173e-05
1450 1.162235e-03 8.297324e-04 3.714081e-05 2.651318e-05 5.719576e-06 4.079949e-06 6.335105e-06 4.519268e-06 4.926750e-05 3.517230e-05
1460 1.081289e-03 7.804629e-04 3.372697e-05 2.442869e-05 5.118790e-06 3.713444e-06 5.674481e-06 4.116229e-06 4.482797e-05 3.246140e-05
1470 1.019239e-03 7.334263e-04 3.120993e-05 2.252544e-05 4.681599e-06 3.385078e-06 5.193388e-06 3.754740e-06 4.154837e-05 2.997946e-05
1480 9.687183e-04 6.903569e-04 2.921945e-05 2.082623e-05 4.339311e-06 3.093061e-06 4.816514e-06 3.433203e-06 3.895101e-05 2.776206e-05
1490 9.239632e-04 6.623820e-04 2.749387e-05 1.972597e-05 4.044694e-06 2.901292e-06 4.491991e-06 3.222226e-06 3.669703e-05 2.632877e-05
1500 8.749039e-04 6.348040e-04 2.565119e-05 1.869991e-05 3.734169e-06 2.730887e-06 4.149681e-06 3.034211e-06 3.428584e-05 2.498369e-05
1510 8.107532e-04 5.844367e-04 2.329345e-05 1.684363e-05 3.339427e-06 2.420516e-06 3.714367e-06 2.691908e-06 3.119778e-05 2.255212e-05
1520 7.662872e-04 5.448859e-04 2.170641e-05 1.542395e-05 3.077949e-06 2.185281e-06 3.425743e-06 2.432340e-06 2.911462e-05 2.069000e-05
1530 7.213760e-04 5.182321e-04 2.016297e-05 1.450363e-05 2.830637e-06 2.037096e-06 3.152310e-06 2.268550e-06 2.708110e-05 1.947822e-05
1540 6.681964e-04 4.834456e-04 1.836540e-05 1.332364e-05 2.543978e-06 1.848890e-06 2.835296e-06 2.060413e-06 2.471094e-05 1.792250e-05
1550 6.235387e-04 4.489721e-04 1.689985e-05 1.219667e-05 2.314687e-06 1.673783e-06 2.581447e-06 1.866468e-06 2.277345e-05 1.643139e-05
1560 5.866305e-04 4.174901e-04 1.569840e-05 1.116822e-05 2.126479e-06 1.512180e-06 2.373107e-06 1.687609e-06 2.118513e-05 1.507235e-05
1570 5.598066e-04 4.014031e-04 1.484305e-05 1.064646e-05 1.994655e-06 1.430239e-06 2.227037e-06 1.596916e-06 2.005199e-05 1.438281e-05
1580 5.314851e-04 3.836527e-04 1.394508e-05 1.009079e-05 1.856354e-06 1.346020e-06 2.073785e-06 1.503500e-06 1.886222e-05 1.364509e-05
1590 5.048602e-04 3.621773e-04 1.310040e-05 9.411794e-06 1.725769e-06 1.241493e-06 1.929110e-06 1.387666e-06 1.774373e-05 1.274549e-05
1600 4.829841e-04 3.441440e-04 1.240300e-05 8.838040e-06 1.617180e-06 1.152346e-06 1.808848e-06 1.288924e-06 1.682124e-05 1.198633e-05
1610 4.694527e-04 3.341446e-04 1.196680e-05 8.510915e-06 1.548582e-06 1.100192e-06 1.732912e-06 1.231236e-06 1.624518e-05 1.155514e-05
1620 4.498700e-04 3.232650e-04 1.133528e-05 8.156187e-06 1.449549e-06 1.044008e-06 1.623252e-06 1.169058e-06 1.541121e-05 1.108734e-05
1630 4.349660e-04 3.120339e-04 1.084923e-05 7.799815e-06 1.372824e-06 9.891196e-07 1.538312e-06 1.108209e-06 1.477021e-05 1.061573e-05
1640 4.198146e-04 2.993971e-04 1.035419e-05 7.386915e-06 1.294974e-06 9.241849e-07 1.452092e-06 1.036295e-06 1.411738e-05 1.007120e-05
1650 4.082455e-04 2.905832e-04 9.959842e-06 7.082755e-06 1.231098e-06 8.744284e-07 1.381452e-06 9.812972e-07 1.359989e-05 9.672657e-06
1660 3.978444e-04 2.852251e-04 9.615455e-06 6.903603e-06 1.177111e-06 8.461191e-07 1.321625e-06 9.499402e-07 1.314613e-05 9.436876e-06
1670 3.818402e-04 2.742346e-04 9.070521e-06 6.533726e-06 1.090593e-06 7.878006e-07 1.225794e-06 8.853222e-07 1.243009e-05 8.950271e-06
1680 3.728263e-04 2.663402e-04 8.764871e-06 6.269562e-06 1.042746e-06 7.468440e-07 1.172742e-06 8.398876e-07 1.202798e-05 8.602219e-06
